ID,podName,epNum,date,duration,title,guid,desription,keywords,audioURL,description
The-Rest-Is-Politics_276,The-Rest-Is-Politics,276,"Tue, 18 Jun 2024 23:10:00 -0000",2357,"269. Question Time: Orban in person, Biden's fragility, and the subtle art of focus groups",cd7ae496-2d7d-11ef-bbd7-63b74c809222,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT1545475523.mp3?updated=1718721948,"Just how beneficial are focus groups to political parties? Will Biden's age cost him the US election? And why does Alastair hate vox pops so much?  Join Rory Stewart and Alastair Campbell as they answer all these questions and more on the latest episode of The Rest Is Politics: Question Time.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP UK TOUR: To buy tickets for our October Tour, just head to www.therestispolitics.com  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_275,The-Rest-Is-Politics,275,"Mon, 17 Jun 2024 23:00:00 -0000",3511,"268. The Tories' 'taxtopia' attack, Macron's gamble, and the politics of football",ea68da58-2cc0-11ef-acf5-0f763851ed97,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT4607732844.mp3?updated=1718647005,"How worried should Labour be about voter apathy? What is 'taxtopia'? Why is Liz Truss being brought up in the French election?  Join Rory Stewart and Alastair Campbell for the latest episode of The Rest Is Politics, where they answer all these questions and more.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP UK TOUR: To buy tickets for our October Tour, just head to www.therestispolitics.com  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_274,The-Rest-Is-Politics,274,"Thu, 13 Jun 2024 23:00:00 -0000",3079,"267. TRIP US: If Trump wins, what actually happens to America?",18d283d0-29a6-11ef-97f7-af115c376a66,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT8084122255.mp3?updated=1722271057,"From killing wild horses to banning the abortion pill, join Anthony Scaramucci and Katty Kay as they take a deep dive into Project 2025 - the very long MAGA wish list, on today's episode of TRIP US.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @RestPoliticsUS Twitter: @RestPoliticsUS Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_273,The-Rest-Is-Politics,273,"Thu, 13 Jun 2024 17:11:00 -0000",2701,266. Labour vs Conservatives: What do their manifestos reveal?,79c3116e-29a6-11ef-b5aa-7b2b43a960ce,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT3429843607.mp3?updated=1718379439,"How do the Labour and Conservative party manifestos compare? What are the key policies that will swing votes? What are the Greens and Liberal Democrats proposing in their manifestos?   Join Rory Stewart and Alastair Campbell for the latest episode of The Rest Is Politics, where they answer all these questions and more.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes.  Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP FIRST 100 DAYS TOUR: To buy tickets for our October Tour, just head to www.therestispolitics.com Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson + Chris Sawyer Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_272,The-Rest-Is-Politics,272,"Wed, 12 Jun 2024 23:10:00 -0000",2727,265. Starmer vs Sunak - Round 2: Who won ‘The Battle For Number 10’?,23741c56-2904-11ef-b757-730681e537d2,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT9031074162.mp3?updated=1718379415,"Rory and Alastair give their immediate reaction to the Sky News leaders event. Who won, and, more importantly, will it have changed anyone’s vote? Plus, how would Rory and Alastair have answered the tricky personal questions?  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP TOUR: To buy tickets for our October Tour, just head to www.therestispolitics.com Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Podcast Editor: James Hodgson Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson + Chris Sawyer Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_271,The-Rest-Is-Politics,271,"Mon, 10 Jun 2024 23:00:00 -0000",3391,264. Rishi Sunak’s defining moment,7fac2fb2-274d-11ef-b7c2-d739ebe6e3fd,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT5287463138.mp3?updated=1718048159,"Could Farage engineer a reverse takeover of the Tory Party? Why has Emmanuel Macron called a snap election? Are Labour losing votes to the Greens?  Join Rory Stewart and Alastair Campbell for the latest episode of The Rest Is Politics, where they answer all these questions and more.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP UK TOUR: To buy tickets for our October Election Tour, just head to www.therestispolitics.com  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_270,The-Rest-Is-Politics,270,"Thu, 06 Jun 2024 23:10:00 -0000",2623,"263. TRIP US: Donald Trump, Silicon Valley and Wall Street: Big Money's Deal with the Devil",5bd67a58-2427-11ef-af14-abf0de567790,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT6636048455.mp3?updated=1722271464,Why are Wall Street and Silicon Valley weighing in behind Donald Trump? Is it true that Joe Biden and Bill Ackman almost got into a fist fight? What's going on at the Mexican border?  Join Katty Kay and Anthony Scaramucci as they answer all these questions and more on The Rest Is Politics US.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @RestPoliticsUS Twitter: @RestPoliticsUS Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices
The-Rest-Is-Politics_269,The-Rest-Is-Politics,269,"Wed, 05 Jun 2024 23:10:00 -0000",2751,"262. Modi loses his majority, Sunak takes on the Treasury, and Welsh Labour in crisis",ff55eed4-236e-11ef-989a-5bc3c32f7233,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT9638078382.mp3?updated=1717622799,"Where next for India after Modi loses his majority? How should Starmer have dealt with Sunak’s Labour tax claim? Is Rory going to vote Lib Dem on July 4th?  Hear the answer to all these questions and more on today’s episode of The Rest Is Politics.   This podcast was originally broadcast as a YouTube livestream on Wednesday evening.   TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP UK TOUR: To buy tickets for our October Election Tour, just head to www.therestispolitics.com  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_268,The-Rest-Is-Politics,268,"Tue, 04 Jun 2024 23:20:00 -0000",1958,261. Sunak vs Starmer: Who won?,97bf7cfc-22c6-11ef-ae44-6bf98dbfc899,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT7912273938.mp3?updated=1717542482,"Who emerged victorious from the first leadership debate between Rishi Sunak and Keir Starmer? Was ITV's format too restrictive? Where does the election go from here?  Join Rory and Alastair as they answer all these questions and more in the wake of  the first TV leadership debate.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP UK TOUR: To buy tickets for our October Election Tour, just head to www.therestispolitics.com  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_267,The-Rest-Is-Politics,267,"Mon, 03 Jun 2024 23:10:00 -0000",4439,260. The return of Nigel Farage: does it matter?,1dcf1466-21ef-11ef-bde6-678090ba685d,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT9745632311.mp3?updated=1717450880,"What do Nigel Farage's plans to run as an MP in Clacton mean for Rishi Sunak? Should Ed Davey tone down his campaign stunts? What comes next for South Africa after disastrous election results for the ANC?  Join Rory Stewart and Alastair Campbell as they answer all these questions and more on today's episode of The Rest Is Politics.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP FIRST 100 DAYS TOUR: To buy tickets for our October Election Tour, just head to www.therestispolitics.com  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_266,The-Rest-Is-Politics,266,"Fri, 31 May 2024 23:00:00 -0000",1974,259. Can Trump still run for president?,246adc84-1f64-11ef-8746-5bb6d5ccd64c,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT4683957641.mp3?updated=1717172941,"What is the political damage after Trump’s guilty verdict? How will Trump’s base react to his conviction? What does all of this mean for the future of democracy in the US?  Rory and Alastair and joined by Katty Kay and Anthony Scaramucci in today’s episode as they answer all these questions and more.   TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP FIRST 100 DAYS TOUR: To buy tickets for our October Election Tour, just head to www.therestispolitics.com  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_265,The-Rest-Is-Politics,265,"Thu, 30 May 2024 23:00:00 -0000",3433,258. DONALD TRUMP FOUND GUILTY,09a0c1b2-1eaa-11ef-8ae8-172018eb9e9b,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT5087584255.mp3?updated=1717110626,"What does Donald Trump's guilty verdict mean for the 2024 election? Do the nine Justices of the Supreme Court have too much power? What do Democrats really mean when they say Trump will ‘end democracy as we know it’?  Join Anthony and Katty for episode 6 of TRIP US, as they answer all these questions and more.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @RestPoliticsUS Twitter: @RestPoliticsUS Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_264,The-Rest-Is-Politics,264,"Thu, 30 May 2024 10:01:00 -0000",2760,"257. Diane Abbott, Nigel Farage, and how to plan a campaign",0c0d638c-1e6a-11ef-a48c-6f2efb3d5bc6,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT6765085221.mp3?updated=1717063478,"Why can't Keir Starmer make a decision about Diane Abbott?  How do parties prepare for an election with no warning? Why is Nigel Farage getting so much media coverage?   Join Rory and Alastair on this episode of The Rest Is Politics as they answer all these questions and more.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP FIRST 100 DAYS TOUR: To buy tickets for our October Election Tour, just head to www.therestispolitics.com  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_263,The-Rest-Is-Politics,263,"Tue, 28 May 2024 23:10:00 -0000",2378,256. Question Time: Will the podcast dynamic change after the election?,3f8449ce-1d1b-11ef-a5b7-63d95435ac11,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT1082660888.mp3?updated=1716920208,"Is it time for a new curriculum? Do the UK's creative industries receive enough funding in relation to the soft power they exude? Who is 'El Loco' in the election in Panama?   Listen to Rory and Alastair answer all these questions and more in today's Question Time.  Subscribe to The New European and receive a £25 voucher to spend on their shop, exclusively for The Rest Is Politics Listeners: theneweuropean.co.uk/TRIP  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP FIRST 100 DAYS TOUR: To buy tickets for our October Election Tour, just head to www.therestispolitics.com  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Podcast Editor: James Hodgson Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_262,The-Rest-Is-Politics,262,"Tue, 28 May 2024 17:29:00 -0000",3711,255. Is Labour's lead narrowing?,e1f18252-1d17-11ef-b421-137cfcc6b6f3,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT7822717360.mp3?updated=1716918464,"Is the gap between public opinion of Keir Starmer and Rishi Sunak narrowing already? Have the Conservatives stolen Rory's idea for a compulsory national service? What tactics are being used to suppress democracy in India?  Rory and Alastair discuss all this and more in today's episode of The Rest Is Politics.  Subscribe to The New European and receive a £25 voucher to spend on their shop, exclusively for The Rest Is Politics Listeners: theneweuropean.co.uk/TRIP  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP FIRST 100 DAYS TOUR: To buy tickets for our October Election Tour, just head to www.therestispolitics.com  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Podcast Editor: James Hodgson Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_261,The-Rest-Is-Politics,261,"Fri, 24 May 2024 23:10:00 -0000",2615,254. Question Time: Is Biden alienating young voters?,69228324-17a1-11ef-af3b-a3a231d309f0,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT5177080305.mp3?updated=1716628965,"What is the international significance of Mexico's presidential election? Is Biden risking the support of young voters over his stance on Israel? And how did Rory find his silent retreat?!  Join Rory and Alastair as they answer all these questions and more on this week's Question Time.  TRIP ELECTION TOUR: To buy tickets for our October Election Tour, just head to www.therestispolitics.com Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Edited by Robby Williams Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_260,The-Rest-Is-Politics,260,"Thu, 23 May 2024 23:00:00 -0000",2913,253. TRIP US: Donald Trump vs. Keir Starmer: The end of the special relationship?,b55c57a4-191f-11ef-9a82-974b5b9603b3,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT9288188370.mp3?updated=1722271136,"Which states will decide the US election? Why does Wall Street love Donald Trump? Could we see the end of the UK's special relationship with America?   Join Anthony and Katty for episode 5 of TRIP US, as they answer all these questions and more.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @RestPoliticsUS Twitter: @RestPoliticsUS Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_259,The-Rest-Is-Politics,259,"Wed, 22 May 2024 18:07:00 -0000",2637,252. SUNAK CALLS GENERAL ELECTION,1c573f30-1864-11ef-9c56-9f1b69eea2e0,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT7601492757.mp3?updated=1716401831,"Why has the PM called a general election for 4th July? Is Keir Starmer ready? Will the polls narrow or are we heading towards a landslide?  Join Rory and Alastair for an emergency episode of The Rest Is Politics as they answer all these questions and more.  TRIP US will be released as usual on Friday. Question Time will now be released on Saturday.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes.  Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP TOUR: To buy tickets for our October Tour, just head to www.therestispolitics.com  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_258,The-Rest-Is-Politics,258,"Tue, 21 May 2024 23:00:00 -0000",3055,251. The Infected Blood Scandal,a5453770-1792-11ef-8cae-df0142b6c2a4,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT8703348001.mp3?updated=1716318381,"Could the bill for the infected blood scandal fall on Labour? What makes politics so bad for mental health? Could Benjamin Netanyahu be arrested for war crimes?  Join Rory and Alastair as they answer all these questions and more on today's episode of The Rest Is Politics.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes.  Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  TRIP ELECTION TOUR: To buy tickets for our October Election Tour, just head to www.therestispolitics.com  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Nicole Maslen Senior Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_257,The-Rest-Is-Politics,257,"Fri, 17 May 2024 00:00:00 -0000",2871,250. TRIP US: Why Trump won't go to jail,f7b5f8e2-13a9-11ef-9601-b39673d09064,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT7562180453.mp3?updated=1722271177,"What was it like to visit Michael Cohen behind bars? Why is it almost impossible for Trump to go to jail? How many good working hours does Joe Biden have a day?  Join Anthony and Katty for episode 4 of TRIP US, as they answer all these questions and more.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Instagram: @RestPoliticsUS Twitter: @RestPoliticsUS Email: restispolitics@gmail.com  Video Editor: Teo Ayodeji-Ansell Social Producer: Jess Kidson Assistant Producer: Fiona Douglas Producer: Dom Johnson Head of Content: Tom Whiter Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
